Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/15/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea,GIN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.016994807,0.006390745,0.013640526,0.0225109,0.04008178,0.962373545,0.073742951,,0.268284333,3.91E-05,0.312233396,1.042484665,1.512543474,,,,,0.778627008,0.655053131,0.353382611,,,,,
"Gambia, The",GMB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.169357864,0.235704235,0.367290307,0.017391233,0.132763866,0,0,0.030421739,0,,,,,0,0.003090315,0,0,0,0,0,0.397029968,0.68656529,0.00221208,0.001836941,0,
Guinea-Bissau,GNB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,0.002623918,,,,0.298296258,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.80989194,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,0.152611208,13.69908858,12.37867547,15.07046465,1.708794638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.235931211,0.217774948,0.1670386,0.043390286,0.853281436,0.964928075,1.296791408,0.995708195,0.997388102,0.916902985,1.251765832,13.99267072,8.996365511,11.0389568,5.845067251,4.836850881,9.499800374,11.83885223,15.55025495,9.505953033,10.76014103,6.924308075,10.11792569,12.04487575,6.561490954,6.7227958,5.185834354,5.440629729,7.295390717,8.928173028,5.271218165,7.829372446,10.34143537,6.515012879,8.418981374,8.299143177,6.776569915,9.104302477,14.69833316,11.13550473,8.449118703,6.878496965,6.883194497,9.413291244,13.0345386,12.16720566,21.64091314,20.32372039,26.08102928,30.87289164,39.00760552,39.89564825,38.50173602,29.85037597,27.51977548,31.54377864,34.35576222,31.5762739,
Grenada,GRD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,0,0,0,0,,,,0,0,0,0.000348995,0,,0,0,,0.000501658,0.00849068,0,0.027911009,0,0,0,0,0,0,0.003439411,0,0,0,0.282854062,0.033833046,,,,,,,,,,,,
Greenland,GRL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,2.63E-05,0.019284874,,0.000304617,6.45E-06,1.89E-05,0.000424836,1.605833364,1.254723797,0.836270152,1.380934582,0.929324034,0.894483672,0.879850724,1.01252815,1.217606153,,0.793415043,1.149295345,1.063108089,1.750785242,1.407244475,0.02708923,0.038249698,0.024955666,0.028172841,0.022681062,0.022165974,0.007728243,1.67E-05,0.00033724,6.19E-05,0.000458591,0.000260313,0.000126658,6.34E-05,3.50E-05,0.000218065,5.35E-05,0.000242852,5.84E-05,,
Guatemala,GTM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,0.003474823,0.030061544,0.053006647,0.037686465,0.04181966,0.032597637,0.063436393,0.026876913,0.033537224,0.074059551,0.06541885,0.045016416,0.018048605,0.029002589,0.031951044,1.051582075,1.957380047,3.071800444,6.011888316,2.394962736,1.686722945,2.753467055,1.817968096,1.222264762,1.631742381,2.142336731,2.034728083,1.983034046,2.04906559,1.849917898,2.050593942,3.238617744,4.208818951,2.387945508,3.50682526,6.015680982,5.392953738,7.17921786,8.227178613,8.29666585,5.669260879,8.805962445,5.073290893,6.99637436,4.066507818,4.543947333,5.118059182,3.98942147,4.627366274,6.561547123,4.137525422,3.202336825,3.467631172,,4.557789894,
Guam,GUM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,0.005167205,0.011280305,0.006008384,0.002254193,0.000211362,0.000404213,0.065796263,0.020727104,0.157424592,0.025650877,,6.23E-05,,,,,,,,,,,,,,,,0.005795787,0.056661009,0.000103239,1.76E-05,0.008093805,1.45E-05,0.001483772,0.021898601,0.000215457,0.000540198,0.001159558,0.001002152,0.000275962,0,0,8.75E-05,5.01E-06,0.000645708,8.74E-05,0.000576783,0.002512708,0.00317925,,
High income,HIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.6715333,4.442644595,4.037097079,3.958633744,3.778947742,3.883789941,6.772598419,6.501835054,5.000073657,5.273000226,6.467010553,5.644605117,10.00570516,10.50447894,9.926924078,9.213845406,11.35530589,12.15450375,10.59105773,11.41243374,11.72810413,9.610954037,9.302451192,10.99739135,5.627184204,4.985099222,6.68680591,7.360965256,8.701641703,8.776157595,8.349402972,8.334932176,7.783978904,7.345721912,7.850425265,5.047205753,6.918254372,8.964272298,10.26415675,10.14492656,8.243839333,8.568493918,9.087089022,10.46433248,10.50115321,11.52607363,13.43999361,10.84821821,11.6956384,13.04731892,13.41700163,14.31378217,13.72709028,11.23866351,10.30562067,9.233533487,10.91505405,8.599716296,
"Hong Kong SAR, China",HKG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.000181773,0.000294887,0.000155777,0.000631249,0.000209331,0.000422745,3.69E-05,0,0,0,0,0,0,0.000107592,0,1.49E-05,0.00019489,0.089897228,0.129872142,0.123396672,0.128334638,0.153244702,0.226443819,0.34136785,0.300701013,0.257133746,0.239332496,0.298347147,0.345291862,0.557912643,0.898754056,0.876483096,0.382249565,0.321448165,0.161233945,0.42040669,0.331408195,0.353444143,0.475487349,0.612901014,0.810737806,1.13629503,1.238731543,1.544494642,1.676787496,1.979917986,2.781123337,4.421342284,3.294041372,4.098019647,3.213296339,3.096090515,3.233212582,3.928132435,4.226231569,0.133705661,0.140300125,0.136162366,
Honduras,HND,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,1.22E-06,,,,0.021272598,1.17153492,2.888320658,3.689724575,1.635116068,1.779542379,1.67497756,5.72598464,4.18264065,0.289853023,0.119439344,3.99E-06,0.040552669,0.472839012,0.335959017,0.088765858,0.599378732,0.666379601,0.850484212,0.055505268,0.21681698,0.402461987,0.327183298,0.85034198,0.719987806,0.475602998,0.010608045,0.021709484,0.021021673,0.109705405,0.282799316,0.256123876,0.531746988,0.103116903,0.030184457,0.066784205,0.210196496,0.104718828,0.625401145,0.35061136,5.52227977,,6.55512781,8.561883448,4.370643532,4.090663181,,0.045370367,0.025577542,0.024634865,0.843994508,,,
Heavily indebted poor countries (HIPC),HPC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,0.726648899,,0.709741739,0.870827822,1.594791388,1.851596276,,1.033807568,1.603082801,3.057632979,6.264593529,11.80184219,12.47720421,12.39388434,9.765178036,9.673873795,13.97554361,,,,,,,,,,,,,,,,15.4174081,6.90762547,5.500939171,,4.586936136,19.12091011,20.23416387,19.26575824,18.91632431,22.60463872,23.98789249,26.94391411,23.56675,32.33349874,28.09560245,28.95532523,31.70501634,25.06771044,28.34707711,27.94768751,22.83986029,11.85799758,19.83377432,26.70945699,,
Croatia,HRV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59480039,9.615284658,9.063414892,8.559297395,9.230660951,9.833727504,5.812490085,7.762020199,10.97504245,10.22386569,9.361374125,9.643684269,11.33734341,13.90439249,15.10232208,12.75683407,12.69788054,12.94211047,12.32772624,12.0039758,13.70273838,13.90581593,13.45813323,10.88764531,9.448439872,10.65437157,10.39861193,9.381566691,
Haiti,HTI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044356548,0.011087867,,,,,1.16E-05,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,0.065560859,0.019293019,0.002638065,0.001050938,0.002775582,0.003319428,0.00786521,0.014026302,0.019884455,0.031484988,2.96900042,3.071463243,3.45177118,4.197779048,4.840650473,4.741129276,6.604110135,9.242872858,8.631868071,5.108947498,4.014235487,4.197369382,2.999047661,2.867762443,3.089942556,,3.206153853,3.685911755,3.438100694,3.047427537,3.382665641,2.268487148,1.85191178,1.594897193,1.606094355,1.564098879,1.477325608,1.559716225,1.816871655,2.600085576,2.354777787,2.799712987,3.098283357,2.47404257,2.645863396,3.468925399,4.01165946,3.568253437,3.317415424,,1.826374219,2.478248727,2.763680117,2.608694311,
IBRD only,IBD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,27.49281731,28.54574524,17.91673564,18.08327639,15.53872539,14.99532296,15.92902383,15.0648217,10.88320877,9.882669411,8.764503764,8.735077374,12.97231863,15.34067788,13.35872591,13.64004036,16.98311623,16.76931757,16.35419154,16.31523239,17.49828286,19.15218908,19.52223867,18.33105693,20.03312415,19.75218966,20.92655663,20.5749119,20.24157663,21.129726,19.38162366,15.7889419,14.64598641,14.60104175,13.34597315,,
IDA & IBRD total,IBT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,28.70887974,29.77163691,19.55999366,19.60408377,15.28983606,14.86334841,15.80586663,16.51663636,10.89661588,9.983951611,8.835527439,9.107944059,14.54028058,16.69768354,14.82279158,15.199746,18.57635469,18.36056214,17.83450231,17.85224258,17.62891816,19.26669141,20.97913949,19.70888384,21.41663199,21.066736,22.14705576,21.822869,21.27734547,22.19209517,20.71884563,15.73039108,15.89942121,16.02190458,14.97648267,,
IDA total,IDA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,27.21075173,33.09691766,36.94780998,38.5879841,43.72056921,44.90757453,45.15208771,44.12518427,41.37486985,,,48.30792043,,,,,,,,,,,,,,,44.89011152,44.05450215,46.66965789,49.81924975,49.54320521,48.83271532,47.13700394,46.991811,,,50.85350792,46.97903416,47.53294267,46.27704193,44.44650483,45.46632595,40.48085728,44.03357077,48.61599295,,43.30862047,44.4078859,48.50735104,,
IDA blend,IDB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.889004566,8.059090663,9.892115515,18.69982801,23.97983221,21.90114609,13.12003924,32.71228237,41.16437268,50.22693125,56.30412257,58.71272183,67.85730049,68.14848961,67.25649091,68.11130314,66.80238167,73.04640533,,72.06782553,,70.1830987,69.15777539,70.17035595,65.54253628,67.30912666,,,,68.31008114,,,,,69.72381466,70.22082066,71.06115812,73.41786674,70.78504286,71.04425075,67.26586367,69.77438363,,,73.80431052,70.6286449,67.3895224,65.3103706,64.7153521,64.74689312,62.56326185,65.05072295,67.77274121,,67.6177253,64.03304075,67.2242235,,
Indonesia,IDN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,31.71176541,,,,,36.0096995,40.70809308,47.34641535,32.82648222,39.84553321,51.36468131,50.10189843,70.17407484,74.87190483,70.28837736,67.9887776,68.59145244,65.20464347,71.85734784,79.80308406,82.41431037,76.3563451,71.65227244,66.59681593,54.75878104,48.9829556,39.50393677,40.23013714,43.98387226,38.51930044,33.33847623,28.3574553,26.3699092,25.36436052,25.83245362,24.64130829,19.06458778,22.97127332,25.37119681,25.52027345,24.41938462,25.77140007,25.79947752,27.61447436,27.24364441,25.38673324,29.10000923,28.42048379,29.72691049,34.1410762,33.59089136,31.62395987,29.17976191,23.21480385,19.30363019,21.69144665,23.22888665,20.92313413,
IDA only,IDX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24379423,16.68449326,,,26.93101716,25.91073815,24.89155678,23.3764704,25.78555954,25.9063385,26.15736063,18.33630797,25.85204936,25.26712438,24.96212587,24.94281726,16.96028983,,,14.46290435,,,,,
Isle of Man,IMN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.978182032,1.016112754,1.353886564,1.193326706,1.170544125,0.835056662,0.902340645,0.777187343,0.834097593,0.536376283,0.650747479,1.336396879,0.667233602,0.888840753,0.662988705,0.562178813,0.386469356,0.28057545,0.431298828,0.427624302,14.81376377,16.32822666,15.57428849,6.038179074,3.362514146,4.210410493,2.573873445,2.642826,2.923671919,2.36253503,2.812943736,2.232502641,1.945312208,1.659875885,1.553263141,1.148083755,0.43294793,0.238153064,3.403651605,4.918104373,4.628884942,5.959998387,8.053340174,10.32794494,14.75413958,15.89886503,17.71007867,13.38550831,16.94527497,18.51655279,18.50804064,20.3491444,19.62662315,12.07344705,10.77124499,12.20747778,14.92663227,13.57754579,
Not classified,INX,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,1.682070829,1.138149334,1.5085,0.72826638,2.300051685,1.072352636,1.404127096,1.519438933,1.188411652,0.859883793,0.753641984,1.320035463,1.324633446,0.662230865,0.662896845,0.410568497,0.479282121,0.646642745,0.652115125,0.632573096,1.145614425,1.201007056,1.269470226,0.781484344,0.720086428,0.567611709,0.497589893,0.657223015,0.624983789,0.605706385,0.598833586,0.486374607,0.44295407,0.417142916,0.423418305,0.270594242,0.26833616,0.346069931,0.322892846,0.383181594,0.244853782,0.482114669,0.701028618,0.659905782,0.771217102,0.964529111,0.70843339,1.130627244,1.453378409,1.714296476,0.924882547,0.916447454,0.689221812,0.580671155,0.808605738,0.854015387,0.581942571,
"Iran, Islamic Rep.",IRN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,86.58671154,87.99886738,86.72392674,87.27069375,90.37252785,89.25440946,88.89596689,88.61827106,87.31187156,88.25513027,89.76931988,97.33175846,97.04257554,97.61446461,99.15105768,,,,,,,,,,,,,,,,,,,,85.74923838,81.08227199,86.03514013,88.74210522,84.87747416,70.09064692,79.13319012,78.54658675,82.61105449,82.79351043,,,,70.77493648,70.4786304,,71.67197368,67.66766118,,67.40026361,70.77830306,,,
Iraq,IRQ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,93.97647448,,,,,,,,,5.898386255,6.39163732,20.28982818,33.9996651,33.73391035,,,,,,,,,,,,,,,,,,,,,,,,97.1416525,87.68909728,95.32246631,,96.03183205,96.44541714,99.56056321,99.6259481,99.85766117,98.61735505,99.72707846,99.76995586,99.7342106,99.79018533,99.91338372,99.97016775,99.98648514,,,,
Iceland,ISL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002043231,0.000573714,0.001122298,0.049235539,0.069056259,0.051120225,0.073817555,0.047690507,0.060886319,0.059284256,0.161390373,0.145159676,0.359895381,0.233442166,0.406564839,0.23461502,0.519472286,1.397302724,2.331419959,1.453811078,1.48331201,0.992182832,1.028601874,1.933495008,2.013737892,1.599132744,1.991046094,1.611037152,1.309204004,1.181367436,2.014016344,1.593733106,
Israel,ISR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,1.350251292,2.196043481,2.526244139,2.36312446,0.035678872,0.0836719,0.043533077,0.023923681,0.025399146,0.016274138,0.013888259,0.006621796,0.004904501,0.009638119,0.01688517,0.014201507,0.007812809,0.031137589,0.017946341,0.008130332,0.00488936,0.009690723,0.00977085,0.010502884,0.017187384,0.013838232,0.564352462,0.567293446,0.663841606,0.576073878,0.597438766,0.602984262,0.54427856,0.024239686,0.512665002,0.526173933,0.503822345,0.522064811,0.023957391,0.024503639,0.040150696,0.038267847,0.027395793,0.060109461,0.100118729,0.153334017,0.913977263,0.046975634,0.868016566,0.975017443,1.704997709,1.582431891,1.144695922,0.794402146,1.378460081,1.439676692,2.263780521,2.054408782,
Italy,ITA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.589753854,5.513221466,5.051432147,5.445189912,5.854116254,6.118575959,5.9692111,5.112583718,5.066317495,5.4357879,4.425487856,5.66943148,7.806007921,5.829724691,5.690788475,5.613404543,5.878401468,6.581644876,5.66128949,6.279346362,6.795687022,5.356672515,4.529629259,4.669831279,2.789261818,2.438157261,1.935444849,1.982257334,2.289326849,2.304151273,2.211071316,2.174554611,1.59308361,1.262210907,1.237706047,1.43494697,1.111574246,1.205070758,2.02581317,1.923370097,1.770405839,2.158159497,2.356103976,3.463436963,3.617373468,3.858581139,4.625272633,3.575383477,4.686042705,4.792215287,4.718732668,4.289276823,3.759572046,3.302391496,2.680054748,3.270185923,3.449771069,2.966925766,
Jamaica,JAM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0,4.12E-05,,,,,,,,,2.78776743,2.375481866,1.45749172,1.50131307,2.723213321,2.282473277,2.587002183,3.939738522,1.90785362,2.70408047,3.654339514,4.015203886,2.501161564,5.215501063,3.121308082,1.960287774,2.315802632,1.692878729,1.490603457,1.023590082,0.980119119,0.617693099,0.507550846,0.552964486,0.440365145,0.242740346,0.224612318,0.295993271,0.292577929,1.206736741,2.656227151,2.368412767,2.43297594,7.443551343,13.73212812,15.08861395,18.27628956,17.24439366,22.68877479,24.45632008,23.86531211,24.02551094,21.97578225,16.07695275,15.94531153,18.85587702,,19.34795025,
Jordan,JOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,0.017719492,0.009609884,0.034266232,0.13233918,0.159136,0.109773998,0.021310553,0.291649582,0.005175977,1.213262112,0.326863214,0.701824268,1.290216642,0.011981729,0.030713225,0.01278943,0.248938052,0.038696536,0.015838465,0.033842267,0.003990671,0.003132255,0.037807893,0.005335882,0.101985548,0.000522055,0.000852695,0.003752339,0.000743513,0.005563174,0.008937176,0.001621342,,0.004184024,0.070853654,0.011414305,0.01327863,0.010985865,0.006383476,0.277835513,0.687790722,0.974190717,1.028432754,0.828820092,0.150815296,0.577642087,1.100256684,0.190490666,0.288078067,0.174325477,0.168398552,0.120957592,0.106914045,0.12409114,1.716732571,2.077215655,
Japan,JPN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.396572158,0.312482702,0.353070485,0.355348188,0.324276026,0.316350438,0.241101834,0.312492591,0.24621393,0.260515195,0.258559568,0.250187316,0.452295302,0.394105161,0.174810986,0.193417096,0.26744472,0.345906785,0.388810686,0.364514476,0.296764249,0.294454468,0.296955005,0.306495771,0.281277449,0.341508276,0.242054346,0.37507515,0.462688795,0.443035029,0.50486461,0.589357323,0.628710958,0.608420025,0.522633814,0.517162612,0.380788298,0.35793904,0.363218823,0.422816869,0.392232514,0.374158121,0.440202923,0.777344871,0.918739056,1.289584576,2.383915373,1.844491314,1.737299016,2.015249471,1.71478661,2.320298089,2.198186266,1.771474962,1.414107322,1.509476454,1.674818117,1.875792574,
Kazakhstan,KAZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.94073646,32.85478624,34.54619123,37.73359787,45.0109203,50.12379135,56.7297611,59.05022825,61.84123216,64.84312673,70.6175873,69.4349997,66.55231167,69.25442131,70.58697783,72.77814001,72.8257044,70.55867901,76.70112854,76.62713116,68.01826122,60.73526954,63.30557777,70.02441312,67.05918476,
Kenya,KEN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,21.95588721,17.4863845,18.83357161,20.07808471,33.40114961,31.97618285,27.39815918,20.50229738,18.91958418,16.26826328,11.41975128,13.5612588,13.09723188,,13.1060099,17.12854947,11.4778996,9.487361922,4.132643341,6.149949871,7.01974852,9.347896468,8.602753109,8.392884552,8.116647689,0.137730526,16.70630393,19.26815241,0.904647923,18.36319506,7.140533307,4.323022116,2.10691034,4.233235382,4.301820106,,,0.97074405,,,,1.021553205,0.896666962,,
Kyrgyz Republic,KGZ,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04891432,15.31416388,,9.110370554,11.81978869,26.69723545,21.65818526,19.54717222,6.045067446,5.229895833,7.530941785,18.27755756,15.59016932,5.320488836,6.178938596,15.30493057,22.12421109,20.07211469,20.60761043,13.16060023,9.697770769,6.788411323,8.267680175,11.96806066,,
Cambodia,KHM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.066681477,0.135821951,0.105214943,0.03419751,0.036649909,0.006455554,,0.586181113,1.721924722,5.275116999,0.007506923,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001036793,0.003210403,0.000617818,0.000957294,0.001193062,7.99E-07,,,1.24E-05,,0.000103594,0.000141032,0.014763169,0.000907739,3.55E-05,2.95E-05,0.007859785,5.24E-06,0.000713552,,
Kiribati,KIR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017098897,,0.000246463,0.06290451,,,0.000116311,0.000171954,32.4586508,8.282381069,9.666021862,8.282382004,,,,
St. Kitts and Nevis,KNA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,0.00196871,0,0.005378752,,,0.000369519,0,,,,,,0.001514385,0.000452402,0.005478242,0.00654153,0.001082081,,0,0.002097167,0.09811212,0.013773417,0.005993536,0,0,0.110969868,0,6.97E-06,0.000106886,0.003304056,0.006593758,0.00891955,0.000574331,0.001570141,0.000655443,0.000382771,0.026858305,,,
"Korea, Rep.",KOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,4.854420516,2.975833936,2.097272366,1.084372199,0.603301748,0.553410298,0.504549857,0.78408174,1.055998907,1.063892048,1.124749396,1.101886261,2.41952805,2.054209017,1.879758354,1.169509182,0.320978158,0.120891022,0.190582478,0.749168453,1.306553818,2.194173443,2.751075015,3.067799201,1.780790301,1.525863701,0.924676647,1.047058687,1.011030723,2.051989229,2.205319063,2.210199438,1.792250837,1.98244949,3.1018354,4.110947663,3.664644784,4.101039404,5.464777822,5.33818871,4.024461289,3.53874043,4.121232976,5.462644465,6.346935591,6.530611737,8.99342078,6.430145055,6.876328923,9.420295751,10.39034503,9.539521523,9.007706172,6.159121639,5.425540641,6.181205568,7.765759717,7.622022801,
Kuwait,KWT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,94.00191158,94.58577548,93.56689962,92.34835887,94.58960601,91.5257419,89.76623337,88.3590352,88.55109907,89.7524265,88.85138917,83.60010004,75.64603103,79.08972145,82.77825927,,0.278945999,0.235079667,0.192735047,3.048986033,92.62101371,80.35513264,94.54035055,95.06815411,93.87055706,94.67626959,95.22441232,84.82590999,79.26136238,78.8025526,94.30548807,93.23043313,92.49862041,93.45656093,94.59859657,,96.47016377,96.30702113,96.49106338,93.20822277,92.75228429,94.84784021,,94.22115693,95.2221086,92.51357185,92.78032547,93.59919768,90.90208671,,
Latin America & Caribbean (excluding high income),LAC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,11.32920927,11.16312426,10.82775098,10.6575782,14.97953661,10.72560155,9.915188347,10.08406992,9.881529033,9.737214829,9.45083459,10.40048606,12.17676651,16.59338876,16.5490269,18.94947334,21.19664746,27.24126541,37.26707884,40.94418444,43.84319778,38.70823234,38.23898714,36.47227931,23.36211516,28.01131307,23.00327081,24.02776551,26.47877323,22.20018189,17.49769549,15.97241286,14.61263334,14.09485872,15.89849109,14.33175652,11.69473459,14.04539262,17.28022613,16.32667443,16.71125561,18.0714837,18.4897209,20.71558877,21.59406933,14.99384834,23.15281489,21.38272739,22.13291429,21.31257145,23.57223401,22.00273316,14.18484415,9.925498986,8.76157605,10.24856141,12.52818201,10.95277444,
Lao PDR,LAO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,491.6592996,722.7627826,390.4576995,449.7151434,385.2695111,222.7945915,76.67906258,254.2419875,359.2561372,270.5386756,342.6385373,208.6881113,64.10754067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93051295,0.819486198,0.791629294,0.668194987,0.044511629,0.185553995,0.251247799,27.3183305,24.91897195,28.13685255,
Lebanon,LBN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0.160686217,0.327773398,0.215264638,0.136536169,0.151511501,0.358322394,0.47215065,,,,0.066848638,,,,,,,,,,,,,,,,,,,,0.089244948,0.073324698,0.055512905,0.234243834,0.179501293,0.519566092,0.318941543,0.307606157,0.376625991,0.370238981,0.247741061,0.371552757,0.461522275,0.17031,0.138166463,2.941479485,9.973296993,1.097492287,0.875201052,0.614915698,0.518166875,0.900340517,,
Liberia,LBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0.013860984,,,0.002021829,0.000481173,0.043470273,0.010668371,0.05442183,0.042574532,0.057197301,0.001971275,0.006530526,0.001800693,1.163730689,0.066711073,1.568229282,0.121468651,0.004156612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,95.81962107,98.71746418,99.16573876,99.40375451,99.62228313,99.78369966,99.8769457,99.88248649,99.91759552,99.94513462,99.7705741,99.76853944,99.96851621,99.99369547,99.99984887,99.99771725,99.72036436,99.56849794,99.99999993,99.62885039,,98.79747327,98.42340236,98.53516552,98.64340702,96.84483601,93.87566596,95.27276214,,95.41571148,,,,,,94.78022548,92.61264147,,,,,,,,,96.62472329,96.73770392,97.8939049,97.71816061,,,,,,,,,,
St. Lucia,LCA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,0.00304677,0.012552013,0.000222514,0,8.74E-05,1.21E-05,0,0.00532012,0,0,0,,0,0,0,0,2.87E-06,0,0,0,0,0,0,0.000143832,0.000815661,0.001147797,0,0.005307634,0.000576927,4.66E-06,0,0,0.001005359,0.001643466,0.00988461,0.024532522,0.048795254,0.017092137,0.012822536,0.007487581,0.019864856,0.22541367,0.367611959,2.255947483,5.620498432,,,
