Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/15/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guam,GUM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.645962733,2.850574713,6.958105647,8.352601156,6.074582924,3.89084507,3.715012723,3.700265252,3.944896681,5.126556017,4.516348774,4.674705882,8.436863544,5.355855856,3.08608877,2.663766014,1.583736689,0.90582828,0.582892778,0.969692301,0.950952236,1.005936721,0.915520386,0.787830934,,,,1.765977248,2.017945623,2.293286681,2.199716827,2.809324834,1.410485837,1.314883633,1.434891751,1.587459707,1.533188256,1.375436888,1.258127723,1.172176328,1.176947343,1.276332004,1.452213332,1.476476872,1.64128697,1.596940455,1.650968715,
High income,HIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.900232217,6.871017383,6.941973772,6.522468736,5.989758539,5.680504508,6.096679515,6.570800106,6.453334955,5.957949235,5.233873125,4.676364744,4.385395332,3.95634664,3.955212867,3.841935681,3.64735954,3.751524952,3.56342889,3.578365255,3.670358837,3.983521355,4.596984164,4.371039601,4.393028304,4.448294546,4.035730951,3.886263312,3.620695065,3.545361397,3.434903756,3.125916928,3.021536755,2.859102756,2.65446099,2.414866926,2.350975393,2.364830873,2.326160875,2.243074587,2.250945502,2.279319814,2.392508015,2.47436742,2.490672317,2.51611969,2.490749777,2.468415326,2.567991869,2.824623238,2.790968285,2.697043092,2.628913697,2.517480309,2.430888558,2.43114869,2.361650033,2.330137566,2.328198084,2.381953857,
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.168405365,1.075842697,0.988387097,0.931707317,1.280087527,1.229105211,1.181818182,1.137123746,1.085450346,1.068249258,1.369294606,1.470019342,1.83600713,1.683377309,1.598864711,1.903914591,1.758160237,1.904761905,2.269615587,2.239548023,2.221356196,2.145770527,2.307559842,2.274943126,2.440494125,2.582772359,2.77011947,2.950030102,2.853745541,2.670795433,2.201483609,1.544685546,,1.157829785,,,,,,,0.72992906,0.822610515,0.809187514,0.998264922,0.682692754,0.641478464,0.692430001,0.776007933,0.953978193,1.074910696,1.074457208,1.131309103,1.146018871,1.601318215,1.548644767,1.682138547,1.670368989,1.733577099,1.616245622,1.629646715,
Heavily indebted poor countries (HIPC),HPC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,1.563673521,1.658413506,1.644781831,1.649243264,1.471169512,1.461168309,1.548175356,1.714323108,1.604558681,1.49090922,1.722583589,2.089734969,2.678653681,2.574352316,2.655717334,2.817806106,2.692971032,2.919272032,2.69912995,2.918774747,2.991749839,3.081915265,2.618747957,2.167302732,2.354347308,1.935511672,1.575521273,1.52970225,1.548378381,2.17531726,2.412600514,2.095441739,1.962628026,1.85520762,1.643646456,1.910264041,1.679711747,1.757722969,1.965153512,1.980842161,1.974503815,1.420159227,1.349063569,1.217059119,1.275993649,1.317088289,1.400078013,1.39564372,1.362168995,1.230483781,1.205704335,
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.607386443,10.72675715,11.14817729,9.31501043,8.292011147,8.942492529,6.600219472,4.42962971,3.030055777,2.702773773,2.730633337,2.046298882,1.760143749,1.762328437,1.68580508,1.628430615,1.839137952,1.800450469,1.696921271,1.773184426,1.689382831,1.645433566,1.84365488,1.783483804,1.62117981,1.67376307,1.58931904,1.667802902,
Haiti,HTI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088607367,0.089119409,0.102173248,0.111550388,0.113783289,0.106326028,0.077784781,0.106210123,,,,,,,,,,,,,,,,,,0.000615198,0.000619837,0.000887538,0.000846301,0.00088103,0.000856221,0.001287275,
Hungary,HUN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,4.030075188,3.741685144,3.273657289,3.006993007,3.20784139,3.335405013,3.006239365,2.95532646,3.239637923,3.239044409,3.34257975,3.333760739,3.243306994,3.335936628,3.147675013,4.972429138,3.22373255,3.155577299,3.596223271,2.786162062,2.563538027,2.161469799,2.179653172,1.90656829,1.824134384,1.324727483,1.25906104,1.476684403,1.272164175,1.4336126,1.513100227,1.57012709,1.593773802,1.642621594,1.472723819,1.412028787,1.22300996,1.270258106,1.182210687,1.13008316,1.0317691,1.045637337,1.034186922,0.946637052,0.863635252,0.920159795,1.022709866,1.050167624,1.150461013,1.220831242,
IBRD only,IBD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.243307993,2.101040282,2.484316386,2.744204709,2.619404676,2.883352878,2.70517055,2.767297942,2.815832859,2.882565728,3.078533472,3.18314522,2.996409502,2.776307482,3.242846574,3.788333812,3.957516804,3.865206182,3.615459774,3.009098403,2.737068447,3.026296828,3.098695911,3.174827481,2.957237608,3.001525031,3.084414768,3.146004396,,2.804699696,2.500518274,2.203932215,2.420120298,2.24967589,2.209959957,2.167039499,2.084906708,2.075365962,1.933063124,1.992370014,1.916532971,2.002174255,2.053481838,2.018336054,1.964127305,1.943652676,1.911569589,1.886125885,1.909250747,2.093390552,1.947892866,1.882819861,1.914118214,1.961594244,1.980875321,1.995198552,2.019396131,1.96079056,1.900857711,1.924770922,
IDA & IBRD total,IBT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.148225941,2.510281884,2.666296268,2.578855534,2.906181078,2.704573786,2.896865524,2.969514177,3.081470395,3.189624163,3.241085274,3.11293498,2.845744814,3.231819794,3.856025391,3.990675097,3.898367922,3.657564829,3.109914343,2.881190706,3.103434425,3.174093357,3.271994723,3.098593316,3.093383267,3.149829114,3.149636704,3.015241979,2.837688994,2.560778306,2.296009048,2.467461996,2.31195935,2.246811952,2.192555788,2.10893829,2.093627427,1.971074465,2.032309652,1.943061699,2.016364496,2.068601159,2.021886408,1.971647112,1.938449372,1.900466807,1.879871434,1.897354826,2.072255099,1.924225933,1.864388786,1.890340917,1.9311306,1.947155923,1.962887911,1.987762392,1.936512069,1.88263038,1.89553829,
IDA total,IDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,3.87457185,3.644092262,3.939402759,3.333734615,3.154986584,4.255022036,4.206751854,4.122225535,3.942537165,3.799652332,3.9417263,3.49437515,3.577137299,3.884408062,4.028682646,3.694816773,3.613236462,3.175512466,3.170387695,3.171081019,3.171356518,3.253214015,3.057652752,3.170832311,2.815757061,2.597744643,2.473436336,2.37626019,2.589945515,2.608594298,2.301583693,2.216576321,2.269342617,2.066945708,2.069104963,1.868667793,1.749874349,1.787690695,1.720940234,1.753615397,1.530294299,1.542064902,1.489347314,1.449355325,1.433341587,1.499251407,1.515476622,1.555767257,1.607526558,1.446780723,
IDA blend,IDB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.402547209,2.407734893,2.293279527,2.124892466,2.344353842,3.244607891,3.524435037,4.842194989,5.809363524,6.592451791,4.972820388,4.808760094,5.027482673,4.687906232,4.211071429,6.26208536,5.183896817,5.387281474,5.124187396,4.608214085,3.861124682,3.210610591,3.093436882,3.309246824,3.112387243,2.977255683,3.187101016,3.092761385,3.233968049,3.212166087,3.118945821,3.270079978,3.304723709,3.702971516,3.162905734,2.980159613,2.915689612,2.711577794,2.748149845,2.605174604,2.267328619,2.15994715,2.29761055,2.036551358,1.963200503,1.747113906,1.529218671,1.479335903,1.470636666,1.482947733,1.448280814,1.46123153,1.462486746,1.407479558,1.371963247,1.476096925,1.679945143,1.803088314,1.971928644,1.651144363,
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,2.705920807,3.492189045,3.421867625,3.206089202,3.163193529,3.020258919,2.917217691,2.884622001,2.90192827,2.39812942,2.285420259,2.170599354,2.009765396,1.72218767,1.530841059,1.389136341,1.41049292,1.324064184,1.356876007,1.223557809,1.266155617,1.226309861,1.264392528,1.497741738,1.019116844,0.810812654,0.684483764,0.572792653,0.700120209,0.909285037,0.945714622,0.750789394,0.658702778,0.712361931,0.578945804,0.571133892,0.617587092,0.653776703,0.711549473,0.918769839,0.777855178,0.882266734,0.791898033,0.865256854,0.725521792,0.674409306,
IDA only,IDX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,2.325008767,2.275109279,2.707878955,3.20411841,2.925751142,2.879309402,3.023371457,4.04714923,4.128412621,4.647271263,4.833293848,5.203102611,4.560158818,4.032946506,3.252946818,3.112815794,3.13080303,3.217103428,3.238750507,2.831694136,2.795770888,2.499026538,2.213954185,2.060498405,2.072717654,2.454672431,2.611787068,2.332284023,2.271478653,2.240647415,2.09473347,2.166298692,1.988196549,1.999902704,2.13265588,1.996562236,2.021074546,1.628314021,1.638948209,1.521816566,1.498148672,1.506909362,1.524077232,1.353831836,1.328170625,1.256235167,1.264669382,
Isle of Man,IMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.004012346,2.074359721,2.745400433,4.025306026,3.81923698,3.871414914,3.572370646,3.223923721,3.245568585,3.140814558,3.18518304,3.652453524,3.717947461,3.158643767,3.202826324,3.534598781,3.477883143,3.162771937,3.126331702,3.261328658,3.13378133,3.186248122,3.345117666,3.32306866,3.416875594,3.569030278,4.106468681,4.231317527,3.728671783,3.534179728,3.14621461,2.909974328,2.704839706,2.823542246,2.664673727,2.578483572,2.472768225,2.647732426,2.727311417,2.957195647,2.948929906,2.924435546,2.82686683,2.677776932,2.828752248,2.754907666,2.52680863,2.342633883,2.550194847,2.89349597,2.707464042,2.651496681,2.537346604,2.472726714,2.496769881,2.40512747,2.506470751,2.509624558,2.38257161,2.395246379,
Not classified,INX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.330386743,1.320142085,1.290219976,1.242817134,1.303207865,1.326908055,1.234360458,1.187126848,1.132851299,1.099280371,1.158609296,1.243945132,1.328811011,1.312694901,1.406932356,1.625958967,1.615162499,1.52517744,1.483083547,1.582200567,1.665267012,1.580606618,1.591236948,1.492631233,1.412439425,1.416044204,1.423205265,1.282300247,1.199434153,1.105476119,1.203503284,1.253935313,1.20411855,1.139225149,1.108732591,1.014359388,0.989927159,0.924066127,0.823869516,0.750676499,0.695697742,0.703517156,0.63401372,0.587540936,0.568322292,0.540993179,0.512936298,0.508412566,0.575494191,0.599116232,0.573592561,0.547571548,0.51445999,0.50127669,0.46145585,0.342041742,0.333365702,0.307473976,0.289472054,0.289905561,
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.294908833,2.346642182,2.307410877,2.590356964,2.881826748,3.249524904,3.818995368,4.457991761,5.176363591,5.969054196,5.856903291,3.047012478,2.275370278,1.864705419,8.750350248,12.06919291,11.24797233,10.18983015,11.11320509,5.797247028,5.343150185,8.190380823,7.906890638,7.09708065,6.354853844,6.51241844,6.079335975,5.889107789,6.269777621,4.557980493,2.942650125,2.169707967,1.789305444,1.700361202,2.073010005,2.154165885,2.244864511,2.498874725,2.629079248,2.404551738,2.295042222,2.418179297,2.174576366,2.405040265,2.834557805,3.036654498,3.3151938,2.749298689,2.7752572,3.154311696,2.906912607,2.381634543,2.75703583,2.244534791,2.281078729,2.760311749,2.972793279,3.105184169,2.456250505,2.312118697,
Iraq,IRQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.050631859,6.851398869,6.910816619,8.250884643,7.956513894,8.873266564,8.520558376,8.427062374,9.220854004,11.38008475,11.16822612,10.51611103,10.64109237,12.25836203,12.49481942,11.67462212,11.16310017,9.812813426,8.117759415,6.148767876,5.511524667,10.82953444,,,,,,,,,,,,,,,,,,,,,,,1.675589368,2.242580305,1.897571722,2.239928025,2.367759824,2.899140076,2.70935228,2.30344022,1.899568366,3.315830961,2.950613991,5.410251036,3.503377806,3.862032019,2.870626914,3.468703277,
Iceland,ISL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Israel,ISR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.460248312,7.865016263,9.16079196,9.753574116,8.984626962,8.569153776,9.434673367,15.44251447,17.42801472,19.08931699,23.44705632,22.79980348,20.37101884,27.85609265,27.65528644,30.46380279,29.2455931,23.08721334,22.89113498,19.38469319,18.91933663,20.26226862,18.38821008,15.54688868,16.18222892,16.60064353,14.76771288,16.90014495,15.94709456,12.44573265,12.36268619,15.58698291,10.92507753,11.52324399,10.11996584,7.918743906,7.729654187,7.47926786,6.980216666,6.530123302,6.297164983,6.508063123,6.59401334,6.486405991,6.358035097,6.26491269,6.049564455,6.367865558,6.391801084,6.148111929,5.93634504,5.793753358,5.671590453,5.573191343,5.745029282,5.49696939,5.477778134,5.528506379,5.344830399,5.257651249,
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.713825988,2.573869075,2.633838357,2.753437954,2.727355898,2.747580162,2.988719981,2.76774694,2.648961592,2.422400827,2.058210054,2.238970947,2.391176016,2.195817414,2.070626774,1.975232168,1.828143669,1.890808512,1.879755105,1.873959467,1.763643237,1.821112506,2.005372903,2.01650142,2.008607774,1.93636892,1.977142642,2.060353644,2.072857459,2.02642732,1.880798413,1.858852684,1.751976983,1.786767973,1.71374276,1.467843143,1.588492279,1.626692799,1.644508879,1.683299798,1.741059504,1.679364738,1.706187246,1.708995537,1.68267327,1.605170416,1.525482905,1.451807548,1.540895608,1.558536347,1.506820911,1.486135655,1.4367373,1.406128172,1.287382528,1.210619499,1.33954542,1.364608768,1.340899719,1.35140678,
Jamaica,JAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,0.925307818,0.941001252,,,,1.50794249,1.62772068,1.385989247,1.059731795,0.891059849,0.853933329,0.770446354,0.807990672,0.929262992,0.840785086,0.758524568,1.107838246,0.82190641,0.629920603,0.538709243,0.567656627,0.655054827,0.544947829,0.511051526,0.486319761,0.50435895,0.585431034,0.581596298,0.535969968,0.527663695,0.608922319,0.65245791,0.953358266,0.947214899,0.874213171,0.925445262,0.929816797,0.899595043,0.872889041,0.868420522,0.959172936,0.972264314,1.34909381,1.604714965,
Jordan,JOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,20.39674466,16.50707744,18.14550042,17.11851278,14.84217596,13.40990453,19.49426112,23.49246231,24.06381857,20.17504488,18.50802644,17.15296198,18.35518474,18.66515837,17.50998668,15.24663677,17.24101458,12.52929538,11.71749276,12.21380261,10.64587859,10.00897356,9.939695142,9.850838161,9.216300284,10.04810913,9.774560256,9.577580589,9.363614696,9.070780953,7.751067583,9.973089562,6.924248719,6.977109417,6.539457019,4.454248505,6.026917517,6.131506209,6.274621651,6.282233221,6.256556426,5.893078535,5.446014467,6.001059482,5.141721289,4.79532279,4.659324009,6.03391737,6.182098133,6.584000837,5.895420846,5.529742849,4.760650366,4.301173731,4.32321001,4.304480412,4.577547167,4.841028687,4.709868656,4.680536959,
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.080594889,0.916660202,0.882981584,0.902911616,0.875046122,0.89971399,0.879421011,0.836230313,0.793866529,0.772551017,0.773230313,0.824119314,0.842475302,0.815014489,0.862068323,0.907387057,0.891651108,0.890681062,0.891286374,0.907392111,0.906794213,0.916648153,0.926375567,0.952297427,0.958404159,0.959397914,0.962811252,0.965510913,0.949708859,0.940781036,0.941791766,0.940821904,0.94831244,0.950663825,0.9228718,0.916876617,0.911247076,0.920437898,0.938594775,0.945248337,0.931136156,0.947079856,0.955834672,0.955673906,0.941607638,0.931581653,0.917197038,0.897626654,0.920247843,0.983777357,0.958851325,0.986806293,0.967427083,0.950865861,0.966999334,0.95925133,0.944046435,0.93330611,0.937282998,0.930602183,
Kazakhstan,KAZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.062620209,0.838731749,1.032421663,1.20199446,1.112939006,1.149738283,0.819607059,0.78464508,0.999817479,0.998337702,1.029927459,0.988239741,1.036321239,0.978998796,1.296876822,1.154669873,1.103033241,1.014415565,0.936513495,1.046906485,1.078084751,1.041692057,1.109721449,0.933551765,0.870507374,0.929206278,1.056352367,
Kenya,KEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,0.206489676,0.58988764,0.990334781,1.133268482,1.304993715,1.218342887,1.080069124,1.057483259,1.227715064,1.541811847,1.659278024,1.777002556,1.878902554,2.484742978,3.740175541,5.199292155,5.501605847,4.515319835,4.225324839,4.572783179,4.195233924,3.476912474,2.375757456,2.50357532,3.133743491,2.945553395,2.740851686,2.888214958,2.35425809,1.900746762,1.837741595,1.641252808,1.646716231,1.417954703,1.340638598,1.220122519,1.186974148,1.313742032,1.504754902,1.632407811,1.650099843,1.614194237,1.690587014,1.45517741,1.547912496,1.615850294,1.561448035,1.555137868,1.541418951,1.666388978,1.561909916,1.33290268,1.318070261,1.316646347,1.281029389,1.258469599,1.15594133,
Kyrgyz Republic,KGZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852955679,0.825055559,1.090281591,1.790516937,1.547980068,1.763018686,1.590634088,1.851247589,1.882678682,1.454422566,1.615087079,1.696728798,1.683306778,1.614401811,1.665639507,1.338821859,1.18919891,1.433109918,1.611018527,1.394428004,1.627972215,1.622360822,1.713569023,1.752024087,1.697389571,1.604803258,1.599825889,1.505408116,
Cambodia,KHM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,1.146850882,1.574245346,1.278203562,1.992453582,2.071375594,2.327896585,3.145933014,1.761289499,3.8423429,3.577310579,3.238454583,3.003361162,2.6620479,2.510029082,2.20981321,1.774810532,1.519617406,1.447518851,1.296742212,1.127579071,1.043100079,0.914612028,0.798217508,1.313128967,1.493096412,1.497788499,1.547041585,1.596573701,1.663039466,1.801622621,1.909360378,2.096461061,2.224854399,2.264765445,
Kiribati,KIR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.157548334,6.726149623,6.867196368,4.823859087,4.134439601,4.410474878,4.688873693,4.68514254,4.730641797,4.694394892,4.403346543,4.734988606,5.010068079,4.034732164,4.541445628,4.878716477,5.908155684,6.034939121,6.371450619,5.525876568,6.398772113,6.415857298,6.240894485,5.726813608,5.254535393,5.225531685,4.948256251,4.46860555,4.281215938,4.290235295,4.002304289,3.711127841,3.69027269,3.417894838,3.192752669,2.892332986,2.743479663,2.663387808,2.794442004,2.49257722,2.45731752,2.427877741,2.315474377,2.328664618,2.331064888,2.467282737,2.48836867,2.469638856,2.489402985,2.603514322,2.462719203,2.472955581,2.499299707,2.50300919,2.529935943,2.494981365,2.459577881,2.421489001,2.503035389,2.673585474,
Kuwait,KWT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,2.392787524,1.892185239,2.038934426,2.524937656,2.957764953,,,5.293682132,4.760787992,3.548528126,3.313990974,4.127006677,5.954296749,6.830511261,6.754863813,6.434108527,7.236209879,5.976255415,8.236618742,8.539829203,48.51726727,117.3498232,31.78602445,12.44021918,13.25923878,13.58158131,10.29264847,8.086475871,8.796559793,7.590223879,7.150148657,7.700626085,7.39919407,6.54392425,5.804460886,4.343025942,3.542645786,3.590337779,3.006072721,3.971806323,3.756148142,3.501405502,3.41374158,3.271518381,3.58566529,5.007568172,5.814236321,5.634585046,5.133654051,5.615501039,
Latin America & Caribbean (excluding high income),LAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.06039022,1.675683288,2.15905859,1.931496294,1.641528923,1.88975099,1.85231237,2.013673595,1.821690208,1.850324308,1.948611035,1.950118117,1.860997356,1.758699736,1.649062811,1.822110606,2.018552432,2.052253615,1.931669748,1.785481604,1.369050128,1.378287514,1.537880712,1.709062617,1.469533679,1.476597588,1.471096277,1.659140997,1.731298297,1.986765676,1.662578336,1.499230972,1.245910119,1.338835356,1.413181666,1.534137328,1.453649887,1.303994334,1.34064123,1.24553633,1.209793333,1.253274192,1.172109818,1.083931232,1.063761115,1.15164055,1.131232443,1.192032008,1.233110708,1.366822101,1.322257866,1.242791038,1.271531352,1.285312651,1.24017468,1.20985256,1.195149312,1.21819797,1.240788339,1.198909019,
Lao PDR,LAO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67531237,8.107511278,7.522004062,5.834195587,4.186706844,3.839007037,2.594217254,1.057742579,0.791543217,0.717115235,0.583934898,0.492156926,0.433725286,0.392508609,0.343162745,0.312173796,0.273820907,0.217194753,0.204567129,0.212126552,0.199455065,0.189895182,,,,,,,
Lebanon,LBN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,3.65625,3.888731195,4.163434187,4.842931937,4.844371636,4.644030668,4.33621044,4.000740878,5.090337785,3.815289314,,,12.12490851,4.732284425,8.489601091,10.07174888,12.35714286,9.583333333,9.286451306,13.45562059,10.9687267,6.286976015,5.26383955,1.121846578,1.186578171,,7.551951343,5.154888674,7.983998316,6.011278768,6.997713166,6.711927989,5.661852427,4.305154639,4.023252256,4.770439292,5.392100304,5.447896245,4.753300903,4.675691109,4.514245069,4.478931727,4.576037849,4.632398404,4.001314491,4.020042001,4.126553124,4.058656606,3.989376345,4.165398139,4.678175228,4.486884345,5.062663113,4.505139801,4.851794579,4.242218385,
Liberia,LBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,1.177496729,1.145194274,1.168582375,1.101878613,0.993485342,1.098731043,1.185944363,1.100244499,0.968992248,0.934291581,0.952380952,1.072565778,1.151560178,1.240936977,1.154649306,1.491751492,3.112817484,5.017941891,4.706096672,2.940483206,2.95430518,2.895362663,2.287212171,2.407781951,,,7.183908046,10.13422819,18.98379052,29.72768533,,,,,,,,,,0.354756965,0.845464451,0.350680912,0.253931146,0.226374535,0.406744596,0.423270503,0.553373859,0.557748005,0.493114853,0.463083102,0.467722332,0.448805093,0.405984613,0.422612287,0.51652075,
Libya,LBY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.592,1.855072464,3.104166667,2.407942238,1.84375,1.857142857,2.914923291,3.360946746,2.855946399,3.762886598,6.072931276,5.322679779,3.709677419,3.984861977,3.291269637,2.253968254,1.968616262,2.463994447,3.799226442,3.220749426,2.922364358,1.755113763,2.240525777,,,,,,,,,,,,,,,4.078026716,5.297441532,3.783860245,3.146863674,2.413507858,2.06923852,2.072048072,2.071074457,1.52811116,1.120335406,0.946677517,1.489851081,,,,3.745603827,7.639284545,15.4795763,,,,,,
St. Lucia,LCA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.145111679,1.832673471,2.214146086,1.99196523,1.702888939,1.94725146,1.906747268,2.055448534,1.854081174,1.867806447,2.087743366,2.214064728,2.143066932,2.07217808,1.931154477,1.940741709,2.126215755,2.209013838,2.090797844,1.965048115,1.612152572,1.66407965,1.835601122,1.913888794,1.669743197,1.633161644,1.622822162,1.792824735,1.821506816,2.052563881,1.728268226,1.542325482,1.310183892,1.394813423,1.460628148,1.585947651,1.505187382,1.362277349,1.396061142,1.314745845,1.269750684,1.301252469,1.220599527,1.144074465,1.133306607,1.209377231,1.193575512,1.237417065,1.281134166,1.395587393,1.354788825,1.279577283,1.29942891,1.310250815,1.262896529,1.235056111,1.224636855,1.247645839,1.268441534,1.224815776,
Least developed countries: UN classification,LDC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,1.181740201,1.064282777,1.112692571,1.529343016,1.510129821,1.242928889,1.469674082,,2.33347076,,,2.847972197,2.353094228,2.743384606,4.198800734,4.465125099,4.688744401,4.511375501,3.189178669,2.699671719,3.352985244,2.498859594,2.05005656,1.935442461,2.117750433,2.297449889,3.024430125,2.368749521,2.187175763,2.102466965,2.009085554,2.154156351,2.061425677,2.226826967,2.299223799,2.448351938,2.552871179,2.164129682,2.062180468,1.92611281,2.124538797,2.155364916,1.812497463,1.578845581,1.544406659,1.370255654,1.36578346,
Low income,LIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,2.320858316,,1.881365989,,2.927547358,3.009914902,2.890520788,2.706795946,3.167079698,3.284576169,3.284695235,4.074040124,4.19766392,3.759337718,3.922282853,4.319292134,,6.666373,7.639413132,7.672869673,8.290369521,7.183088541,6.25539597,4.722011519,4.722366069,,5.115724946,5.084066492,4.25689969,4.1473748,3.58505378,2.848668867,2.881080319,2.843730606,3.550137836,4.06843171,3.436646153,3.611284767,3.586786817,3.233253565,3.334532111,2.979499167,3.003700015,3.173384409,3.066137975,2.968802085,2.269361984,2.285487345,1.97472731,1.991093718,1.847202511,1.780808011,1.408549962,1.466017225,1.222678094,1.238285833,
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
